country_origin,hs_code,hs_description,period_value,ytd_value,share_of_total,period_value_teu,ytd_value_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,share_of_total_shipment,period_value_container,ytd_value_container,share_of_total_container,period_value_vrac,ytd_value_vrac,share_of_total_vrac
BRAZIL,9999,Commodities not specified according to kind,152952.09,152952.09,0.0037381234599755224,17.0,17.0,0.01675272970948796,8,8,0.018423840449541706,9,9,0.015317063208414174,0,0,0.0
BULGARIA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",73499.03,73499.03,0.0017963039820406818,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,4,4,0.0068075836481840775,0,0,0.0
CANADA,0203,"Meat of swine; fresh, chilled or frozen",107633.05,107633.05,0.00263053371335899,10.0,10.0,0.009854546887934093,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
CANADA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",433630.23,433630.23,0.010597850187712908,34.0,34.0,0.03350545941897592,8,8,0.018423840449541706,17,17,0.028932230504782327,0,0,0.0
CANADA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",1011624.15,1011624.15,0.024723924777966727,76.0,76.0,0.0748945563482991,37,37,0.08521026207913039,37,37,0.06297014874570271,0,0,0.0
CANADA,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",905000.0,905000.0,0.022118048411616003,66.0,66.0,0.065040009460365,32,32,0.07369536179816683,33,33,0.05616256509751864,0,0,0.0
CANADA,0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",446027.95999999996,446027.95999999996,0.010900848632281024,19.0,19.0,0.018723639087074775,9,9,0.02072682050573442,18,18,0.030634126416828347,0,0,0.0
CANADA,1108,Starches; inulin,52200.0,52200.0,0.0012757592564490116,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
CANADA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,18681.0,18681.0,0.00045656051091425253,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,2106,Food preparations not elsewhere specified or included,179169.63,179169.63,0.004378875746111964,13.0,13.0,0.01281091095431432,6,6,0.01381788033715628,8,8,0.013615167296368155,0,0,0.0
CANADA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",38260.19,38260.19,0.0009350726349808028,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
CANADA,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or n",25312.0,25312.0,0.0006186210402152754,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,3006,Pharmaceutical goods,20554.0,20554.0,0.000502336317184923,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
CANADA,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",15675.0,15675.0,0.0003830943744221888,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",18460.78,18460.78,0.00045117837100131766,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",27016.0,27016.0,0.000660266514793611,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,4012,"Retreaded or used pneumatic tyres of rubber; solid or cushion tyres, tyre treads and tyre flaps, of rubber",10000.0,10000.0,0.0002443983249902321,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",24748.8,24748.8,0.0006048565265518255,2.0,2.0,0.0019709093775868184,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
CANADA,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",30126.010000000002,30126.010000000002,0.0007362746382638982,7.0,7.0,0.006898182821553865,7,7,0.016120860393348993,7,7,0.011913271384322134,0,0,0.0
CANADA,4902,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",47847.0,47847.0,0.0011693726655807634,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
CANADA,4911,"Printed matter, n.e.c., including printed pictures and photographs",9059.0,9059.0,0.00022140044260865124,4.0,4.0,0.003941818755173637,4,4,0.009211920224770853,4,4,0.0068075836481840775,0,0,0.0
CANADA,6905,"Roofing tiles, chimney-pots, cowls, chimney liners, architectural ornaments and other ceramic constructional goods",32171.699999999997,32171.699999999997,0.0007862709592088248,12.0,12.0,0.01182545626552091,1,1,0.0023029800561927133,6,6,0.010211375472276116,0,0,0.0
CANADA,7206,Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading no. 7203),37236.0,37236.0,0.0009100416029336282,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
CANADA,7228,"Alloy steel bars, rods, shapes and sections; hollow drill bars and rods, of alloy or non-alloy steel",25947.0,25947.0,0.0006341403338521552,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",1091.0,1091.0,2.666385725643432e-05,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",18000.0,18000.0,0.0004399169849824177,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",9500.0,9500.0,0.00023217840874072048,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8506,Cells and batteries; primary,24616.0,24616.0,0.0006016109167959553,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",209231.22999999998,209231.23,0.005113576214764599,55.0,55.0,0.05420000788363751,14,14,0.032241720786697986,31,31,0.052758773273426596,0,0,0.0
CANADA,8704,Vehicles; for the transport of goods,4789.0,4789.0,0.00011704235783782214,2.25,2.25,0.002217273049785171,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",3770.0,3770.0,9.21381685213175e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CANADA,8710,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",327447.53,327447.53,0.008002762785418878,48.0,48.0,0.04730182506208364,2,2,0.004605960112385427,23,23,0.039143605977058446,0,0,0.0
CANADA,9403,"Furniture and parts thereof, n.e.c. in chapter 94",10657.0,10657.0,0.0002604552949420903,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
CANADA,9999,Commodities not specified according to kind,3949341.76,3949341.76,0.09652125109579751,750.75,750.75,0.739830107611652,354,354,0.8152549398922205,363,363,0.617788216072705,0,0,0.0
CARIBBEAN,9999,Commodities not specified according to kind,48335.0,48335.0,0.0011812993038402867,6.0,6.0,0.005912728132760455,3,3,0.00690894016857814,3,3,0.005105687736138058,0,0,0.0
CHILE,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",664439.0,664439.0,0.016238777865818482,49.5,49.5,0.04878000709527376,14,14,0.032241720786697986,24,24,0.04084550188910446,0,0,0.0
CHILE,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",173750.0,173750.0,0.004246420896705282,15.75,15.75,0.015520911348496196,7,7,0.016120860393348993,7,7,0.011913271384322134,0,0,0.0
CHILE,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,163122.0,163122.0,0.003986674356905664,7.0,7.0,0.006898182821553865,4,4,0.009211920224770853,7,7,0.011913271384322134,0,0,0.0
CHILE,2002,Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid,823530.1100000001,823530.1100000001,0.02012693794630216,40.0,40.0,0.03941818755173637,5,5,0.011514900280963566,40,40,0.06807583648184078,0,0,0.0
CHILE,2106,Food preparations not elsewhere specified or included,5879.84,5879.84,0.00014370230472105663,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHILE,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",363747.61,363747.61,0.00888993066032002,28.0,28.0,0.02759273128621546,15,15,0.0345447008428907,16,16,0.02723033459273631,0,0,0.0
CHILE,3303,Perfumes and toilet waters,2194.0,2194.0,5.362099250285692e-05,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHILE,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",13920.68,13920.68,0.0003402190874725024,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHILE,9999,Commodities not specified according to kind,114360.0,114360.0,0.0027949392445882943,18.25,18.25,0.01798454807047972,9,9,0.02072682050573442,9,9,0.015317063208414174,0,0,0.0
CHINA,0203,"Meat of swine; fresh, chilled or frozen",25246.0,25246.0,0.0006170080112703399,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",136825.0,136825.0,0.0033439800816788506,11.0,11.0,0.010840001576727503,5,5,0.011514900280963566,6,6,0.010211375472276116,0,0,0.0
CHINA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",3168395.5,3168395.5,0.07743505531065889,232.5,232.5,0.22911821514446765,52,52,0.11975496292202109,113,113,0.19231423806120018,0,0,0.0
CHINA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,76585.0,76585.0,0.0018717245719376925,7.0,7.0,0.006898182821553865,3,3,0.00690894016857814,4,4,0.0068075836481840775,0,0,0.0
CHINA,0701,Potatoes; fresh or chilled,458438.0,458438.0,0.011204147931187201,140.0,140.0,0.1379636564310773,16,16,0.03684768089908341,70,70,0.11913271384322136,0,0,0.0
CHINA,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",12638927.98,12638927.98,0.30889328279841777,887.0,887.0,0.874098308959754,223,223,0.5135645525309751,436,436,0.7420266176520643,0,0,0.0
CHINA,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",4400.0,4400.0,0.00010753526299570211,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,1208,Flours and meals of oil seeds or oleaginous fruits; other than those of mustard,103900.01,103900.01,0.002539298841046836,8.0,8.0,0.007883637510347274,2,2,0.004605960112385427,4,4,0.0068075836481840775,0,0,0.0
CHINA,1209,"Seeds, fruit and spores; of a kind used for sowing",27000.0,27000.0,0.0006598754774736266,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",22272.0,22272.0,0.0005443239494182449,1.0,1.0,0.0009854546887934092,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",15249.3,15249.3,0.0003726903377273546,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11039341.0,11039341.0,0.26979964493959935,568.0,568.0,0.5597382632346565,166,166,0.38229468932799043,494,494,0.8407365805507335,0,0,0.0
CHINA,1701,"Cane or beet sugar and chemically pure sucrose, in solid form",501600.0,501600.0,0.012259019981510041,40.0,40.0,0.03941818755173637,1,1,0.0023029800561927133,20,20,0.03403791824092039,0,0,0.0
CHINA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",686839.94,686839.94,0.01678625308723915,52.0,52.0,0.05124364381725728,20,20,0.046059601123854266,30,30,0.05105687736138058,0,0,0.0
CHINA,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",21100.0,21100.0,0.0005156804657293896,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,1902,"Pasta; whether or not cooked or stuffed with meat or other substance, or otherwise prepared, egg spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared",139330.78,139330.78,0.003405220925158253,18.0,18.0,0.017738184398281367,6,6,0.01381788033715628,9,9,0.015317063208414174,0,0,0.0
CHINA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",35854.3,35854.3,0.0008762730863697279,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
CHINA,2002,Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid,3412919.3699999996,3412919.3699999996,0.0834111777354718,215.0,215.0,0.211872758090583,21,21,0.04836258118004698,135,135,0.2297559481262126,0,0,0.0
CHINA,2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",410410.02,410410.02,0.010030352144720764,31.0,31.0,0.030549095352595687,12,12,0.02763576067431256,16,16,0.02723033459273631,0,0,0.0
CHINA,2103,"Sauces and preparations therefor; mixed condiments and mixed seasonings, mustard flour and meal and prepared mustard",184931.0,184931.0,0.004519682663876861,14.0,14.0,0.01379636564310773,9,9,0.02072682050573442,9,9,0.015317063208414174,0,0,0.0
CHINA,2106,Food preparations not elsewhere specified or included,365245.0,365245.0,0.008926526621105732,27.0,27.0,0.026607276597422052,10,10,0.023029800561927133,21,21,0.035739814152966405,0,0,0.0
CHINA,2309,Preparations of a kind used in animal feeding,27700.0,27700.0,0.0006769833602229429,2.0,2.0,0.0019709093775868184,1,1,0.0023029800561927133,1,1,0.0017018959120460194,0,0,0.0
CHINA,2401,"Tobacco, unmanufactured; tobacco refuse",42325.58,42325.58,0.0010344300856240066,4.0,4.0,0.003941818755173637,1,1,0.0023029800561927133,2,2,0.0034037918240920387,0,0,0.0
CHINA,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,140560.0,140560.0,0.003435262856062702,5.0,5.0,0.0049272734439670465,1,1,0.0023029800561927133,5,5,0.008509479560230097,0,0,0.0
CHINA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",220991.28000000003,220991.28000000003,0.005400989866944738,16.0,16.0,0.015767275020694548,5,5,0.011514900280963566,8,8,0.013615167296368155,0,0,0.0
CHINA,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or n",53590.0,53590.0,0.0013097306236226538,4.0,4.0,0.003941818755173637,2,2,0.004605960112385427,2,2,0.0034037918240920387,0,0,0.0
